case_id,generator_model_id,condition,target_category,trace_size,word_count,trace_support_rate,full_kb_support_rate,unsupported_item_fact_rate,trace_supported_claims_per_100_words
case-3be1225fa67be46e,llama3.1:8b-instruct-q8_0,rule_rag,bags,5,62,0.6666666666666666,0.6666666666666666,,3.225806451612903
case-3eb40c68f1ff916e,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,65,0.42857142857142855,0.42857142857142855,,4.615384615384615
case-3dd083e2ddff706c,llama3.1:8b-instruct-q8_0,no_rag,bags,1,58,0.1,0.1,0.0,1.7241379310344827
case-3dd083e2ddff706c,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,58,0.25,0.25,0.0,1.7241379310344827
case-4f6d832d666d2d76,llama3.1:8b-instruct-q8_0,no_rag,bags,2,60,0.1875,0.1875,0.0,5.0
case-4f6d832d666d2d76,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,65,0.2222222222222222,0.2222222222222222,,3.076923076923077
case-379b8e3aaf19ff9a,llama3.1:8b-instruct-q8_0,no_rag,bags,1,59,0.0,0.0,,0.0
case-379b8e3aaf19ff9a,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,58,0.2,0.2,,1.7241379310344827
case-9191aa71073cdd07,llama3.1:8b-instruct-q8_0,no_rag,bags,1,69,0.25,0.25,0.0,2.898550724637681
case-9191aa71073cdd07,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,67,0.2,0.2,,1.492537313432836
case-407c89e927b9e857,llama3.1:8b-instruct-q8_0,no_rag,bags,2,57,0.0,0.0,,0.0
case-407c89e927b9e857,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,65,0.375,0.375,,4.615384615384615
case-b085a2007e479de4,llama3.1:8b-instruct-q8_0,no_rag,bags,1,59,0.0,0.0,,0.0
case-b085a2007e479de4,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,52,0.3333333333333333,0.3333333333333333,,1.9230769230769231
case-9f9ab290e71396f1,llama3.1:8b-instruct-q8_0,no_rag,bags,1,63,0.0,0.0,,0.0
case-9f9ab290e71396f1,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,59,0.14285714285714285,0.2857142857142857,,1.694915254237288
case-144767dc6e2b0cde,llama3.1:8b-instruct-q8_0,no_rag,bags,1,61,0.3333333333333333,0.3333333333333333,,3.278688524590164
case-144767dc6e2b0cde,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,67,0.4,0.4,,2.985074626865672
case-d0140f16bf394914,llama3.1:8b-instruct-q8_0,no_rag,bags,2,56,0.0,0.0,,0.0
case-d0140f16bf394914,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,62,0.5,0.5,,3.225806451612903
case-a8a9b3bec9d6fc20,llama3.1:8b-instruct-q8_0,no_rag,bags,2,54,0.0,0.0,0.0,0.0
case-a8a9b3bec9d6fc20,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,62,0.3333333333333333,0.3333333333333333,,3.225806451612903
case-e8681adc824f3196,llama3.1:8b-instruct-q8_0,no_rag,bags,2,61,0.0,0.0,0.0,0.0
case-e8681adc824f3196,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,70,0.6,0.6,,4.285714285714286
case-f3492c1f8397e32e,llama3.1:8b-instruct-q8_0,no_rag,bags,1,50,0.0,0.0,,0.0
case-f3492c1f8397e32e,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,69,0.4,0.4,,2.898550724637681
case-d08ee46581417121,llama3.1:8b-instruct-q8_0,no_rag,bags,1,71,0.0,0.0,,0.0
case-d08ee46581417121,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,72,0.8,0.8,,5.555555555555555
case-c3a0bf452a50d600,llama3.1:8b-instruct-q8_0,no_rag,bags,1,61,0.0,0.0,,0.0
case-c3a0bf452a50d600,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,65,0.0,0.0,,0.0
case-e2e32d77f07807ca,llama3.1:8b-instruct-q8_0,no_rag,bags,2,65,0.0,0.0,,0.0
case-e2e32d77f07807ca,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,73,0.36363636363636365,0.36363636363636365,,5.47945205479452
case-051b60b8ffa574ab,llama3.1:8b-instruct-q8_0,no_rag,bags,1,51,0.0,0.0,,0.0
case-051b60b8ffa574ab,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,69,0.0,0.0,0.0,0.0
case-0f21fb9ebf941daa,llama3.1:8b-instruct-q8_0,no_rag,bags,1,58,0.0,0.0,0.0,0.0
case-0f21fb9ebf941daa,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,63,0.1111111111111111,0.1111111111111111,0.0,1.5873015873015872
case-ed912d244f3f932b,llama3.1:8b-instruct-q8_0,no_rag,bags,2,50,0.0,0.0,,0.0
case-ed912d244f3f932b,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,59,0.75,0.75,,5.084745762711864
case-9c2513a91d9d2dc1,llama3.1:8b-instruct-q8_0,no_rag,bags,1,58,0.0,0.0,,0.0
case-9c2513a91d9d2dc1,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,68,0.3333333333333333,0.3333333333333333,,1.4705882352941178
case-d327576807f09afc,llama3.1:8b-instruct-q8_0,no_rag,bags,1,59,0.0,0.0,,0.0
case-d327576807f09afc,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,63,0.3333333333333333,0.3333333333333333,,1.5873015873015872
case-5f37164cb86235fd,llama3.1:8b-instruct-q8_0,no_rag,bags,1,62,0.42857142857142855,0.42857142857142855,0.0,4.838709677419355
case-5f37164cb86235fd,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,63,0.3333333333333333,0.3333333333333333,,3.1746031746031744
case-9cdfb15673951b1f,llama3.1:8b-instruct-q8_0,no_rag,bags,2,59,0.0,0.0,,0.0
case-9cdfb15673951b1f,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,72,0.4,0.4,,2.7777777777777777
case-5d45076ad4db3f96,llama3.1:8b-instruct-q8_0,no_rag,bags,1,60,0.0,0.0,0.0,0.0
case-5d45076ad4db3f96,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,72,0.14285714285714285,0.14285714285714285,,1.3888888888888888
case-38d9daf56c8a259d,llama3.1:8b-instruct-q8_0,no_rag,bags,2,53,0.0,0.0,,0.0
case-38d9daf56c8a259d,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,67,0.4,0.4,,2.985074626865672
case-6c5e1609dbb6eae0,llama3.1:8b-instruct-q8_0,no_rag,bags,2,55,0.0,0.0,,0.0
case-6c5e1609dbb6eae0,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,69,0.5,0.5,,4.3478260869565215
case-92dc09e7ba228fbd,llama3.1:8b-instruct-q8_0,no_rag,bags,2,54,0.0,0.0,,0.0
case-92dc09e7ba228fbd,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,61,0.5,0.5,0.0,4.918032786885246
case-406ef596570d5195,llama3.1:8b-instruct-q8_0,no_rag,bags,2,67,0.0,0.0,,0.0
case-406ef596570d5195,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,58,0.5,0.5,,3.4482758620689653
case-1ef79624a6769a14,llama3.1:8b-instruct-q8_0,no_rag,bags,2,69,0.2,0.2,,1.4492753623188406
case-1ef79624a6769a14,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,65,0.6666666666666666,0.6666666666666666,,3.076923076923077
case-861fbfd66c1db78e,llama3.1:8b-instruct-q8_0,no_rag,bags,2,70,0.25,0.25,,1.4285714285714286
case-861fbfd66c1db78e,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,55,0.5,0.5,,3.6363636363636362
case-82497394371f880d,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,71,0.0,0.0,0.0,0.0
case-776fde673d514594,llama3.1:8b-instruct-q8_0,no_rag,bags,1,58,0.0,0.0,,0.0
case-776fde673d514594,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,63,0.7142857142857143,0.7142857142857143,,7.936507936507937
case-681f473ec49877ad,llama3.1:8b-instruct-q8_0,no_rag,bags,1,57,0.0,0.0,0.0,0.0
case-681f473ec49877ad,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,60,0.5,0.5,,5.0
case-95aa186e95b8252d,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,66,0.14285714285714285,0.14285714285714285,0.0,1.5151515151515151
case-953fde98d1e16d32,llama3.1:8b-instruct-q8_0,no_rag,bags,1,54,0.0,0.0,,0.0
case-953fde98d1e16d32,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,54,0.16666666666666666,0.16666666666666666,,1.8518518518518519
case-39ea475eb27ebcb7,llama3.1:8b-instruct-q8_0,no_rag,bags,1,57,0.0,0.0,,0.0
case-39ea475eb27ebcb7,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,69,0.3333333333333333,0.3333333333333333,,2.898550724637681
case-5188b28e55707a58,llama3.1:8b-instruct-q8_0,no_rag,bags,1,61,0.0,0.0,,0.0
case-5188b28e55707a58,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,60,0.16666666666666666,0.16666666666666666,,1.6666666666666667
case-408f75421d71ce1c,llama3.1:8b-instruct-q8_0,no_rag,bags,1,63,0.0,0.0,,0.0
case-408f75421d71ce1c,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,66,0.25,0.25,0.0,1.5151515151515151
case-7e2813816192d597,llama3.1:8b-instruct-q8_0,no_rag,bags,2,65,0.0,0.0,,0.0
case-7e2813816192d597,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,75,0.42857142857142855,0.42857142857142855,,4.0
case-d48012afabfc541c,llama3.1:8b-instruct-q8_0,no_rag,bags,1,65,0.0,0.0,,0.0
case-d48012afabfc541c,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,67,0.4,0.4,0.0,5.970149253731344
case-64e7395e07e61a9d,llama3.1:8b-instruct-q8_0,no_rag,bags,1,57,0.0,0.0,,0.0
case-64e7395e07e61a9d,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,61,0.25,0.25,,3.278688524590164
case-0c8fe6d54112ca26,llama3.1:8b-instruct-q8_0,no_rag,bags,1,55,0.0,0.0,,0.0
case-0c8fe6d54112ca26,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,65,0.3333333333333333,0.3333333333333333,,3.076923076923077
case-f906a1612d7bfaf4,llama3.1:8b-instruct-q8_0,no_rag,bags,2,69,0.0,0.0,0.0,0.0
case-f906a1612d7bfaf4,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,72,0.25,0.25,0.0,1.3888888888888888
case-7669e4ccfa55bdb9,llama3.1:8b-instruct-q8_0,no_rag,bags,1,58,0.0,0.0,,0.0
case-7669e4ccfa55bdb9,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,63,0.25,0.25,,1.5873015873015872
case-e3b7ada098e4e660,llama3.1:8b-instruct-q8_0,no_rag,bags,1,58,0.0,0.0,,0.0
case-0cac5b9e1c55b529,llama3.1:8b-instruct-q8_0,no_rag,bags,2,61,0.0,0.0,,0.0
case-0cac5b9e1c55b529,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,66,0.6666666666666666,0.6666666666666666,,3.0303030303030303
case-97d49b42c7a1c1ea,llama3.1:8b-instruct-q8_0,no_rag,bags,2,64,0.0,0.0,,0.0
case-97d49b42c7a1c1ea,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,70,0.5555555555555556,0.5555555555555556,,7.142857142857143
case-941b6898c1efe7f7,llama3.1:8b-instruct-q8_0,no_rag,bags,1,55,0.0,0.0,,0.0
case-941b6898c1efe7f7,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,69,0.42857142857142855,0.42857142857142855,,4.3478260869565215
case-c6ac63bc155a7ef3,llama3.1:8b-instruct-q8_0,no_rag,bags,1,54,0.0,0.0,,0.0
case-c6ac63bc155a7ef3,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,59,0.2222222222222222,0.2222222222222222,,3.389830508474576
case-664b08b67fb50a5b,llama3.1:8b-instruct-q8_0,no_rag,bags,1,59,0.0,0.0,,0.0
case-664b08b67fb50a5b,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,63,0.0,0.0,,0.0
case-4e70ab460f6ed638,llama3.1:8b-instruct-q8_0,no_rag,bags,1,59,0.0,0.0,,0.0
case-4e70ab460f6ed638,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,73,0.0,0.0,,0.0
case-d8aadaa848419451,llama3.1:8b-instruct-q8_0,no_rag,bags,2,57,0.0,0.0,,0.0
case-d8aadaa848419451,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,73,0.0,0.0,,0.0
case-a2619279a3bf0f1a,llama3.1:8b-instruct-q8_0,no_rag,bags,2,61,0.0,0.0,,0.0
case-a2619279a3bf0f1a,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,66,0.42857142857142855,0.42857142857142855,,4.545454545454546
case-f08fafec9f844279,llama3.1:8b-instruct-q8_0,no_rag,bags,1,65,0.0,0.0,0.0,0.0
case-f08fafec9f844279,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,74,0.2,0.2,,1.3513513513513513
case-21c592c32bd06035,llama3.1:8b-instruct-q8_0,no_rag,bags,2,59,0.0,0.0,,0.0
case-21c592c32bd06035,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,59,0.5,0.5,,3.389830508474576
case-f2a13c1c554006a4,llama3.1:8b-instruct-q8_0,no_rag,bags,1,64,0.2,0.2,,1.5625
case-f2a13c1c554006a4,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,61,0.25,0.25,,1.639344262295082
case-0cc5d527ad1c2086,llama3.1:8b-instruct-q8_0,no_rag,bags,2,57,0.14285714285714285,0.14285714285714285,,1.7543859649122806
case-0cc5d527ad1c2086,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,60,0.5,0.5,,3.3333333333333335
case-3209b8c790555b79,llama3.1:8b-instruct-q8_0,no_rag,bags,3,57,0.0,0.0,,0.0
case-3209b8c790555b79,llama3.1:8b-instruct-q8_0,rule_rag,bags,3,65,0.5,0.5,,6.153846153846154
case-df79d6879298453f,llama3.1:8b-instruct-q8_0,no_rag,bags,1,54,0.0,0.0,,0.0
case-df79d6879298453f,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,68,0.2,0.2,,1.4705882352941178
case-316409483c6b15d0,llama3.1:8b-instruct-q8_0,no_rag,bags,1,56,0.0,0.0,,0.0
case-69bfed4abebbc311,llama3.1:8b-instruct-q8_0,no_rag,bags,1,56,0.0,0.0,,0.0
case-69bfed4abebbc311,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,73,0.3333333333333333,0.3333333333333333,,1.36986301369863
case-e2d8dffd7209135f,llama3.1:8b-instruct-q8_0,no_rag,bags,2,56,0.0,0.0,,0.0
case-e2d8dffd7209135f,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,67,0.2,0.2,,1.492537313432836
case-0693c9edf972beff,llama3.1:8b-instruct-q8_0,no_rag,bags,1,56,0.0,0.0,,0.0
case-0693c9edf972beff,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,71,0.25,0.25,,1.408450704225352
case-6d1d81849f570950,llama3.1:8b-instruct-q8_0,no_rag,bags,1,58,0.25,0.25,,1.7241379310344827
case-6d1d81849f570950,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,58,0.25,0.25,,1.7241379310344827
case-8669af248b389185,llama3.1:8b-instruct-q8_0,no_rag,bags,2,67,0.0,0.0,,0.0
case-8669af248b389185,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,72,0.5,0.5,,5.555555555555555
case-04f411a897ac7ef9,llama3.1:8b-instruct-q8_0,no_rag,bags,1,57,0.0,0.0,,0.0
case-04f411a897ac7ef9,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,59,0.3333333333333333,0.3333333333333333,,1.694915254237288
case-af02867d30624d47,llama3.1:8b-instruct-q8_0,no_rag,bags,2,50,0.0,0.0,,0.0
case-af02867d30624d47,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,64,0.4,0.4,0.0,3.125
case-4c270f35981150c9,llama3.1:8b-instruct-q8_0,no_rag,bags,2,63,0.0,0.0,,0.0
case-4c270f35981150c9,llama3.1:8b-instruct-q8_0,rule_rag,bags,2,67,0.0,0.0,,0.0
case-c6f16cfcaae0bc3c,llama3.1:8b-instruct-q8_0,no_rag,bags,1,59,0.0,0.0,,0.0
case-c6f16cfcaae0bc3c,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,65,0.16666666666666666,0.16666666666666666,,1.5384615384615385
case-f05b60a817f02dcf,llama3.1:8b-instruct-q8_0,no_rag,bags,1,59,0.0,0.0,,0.0
case-f05b60a817f02dcf,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,63,0.375,0.375,,4.761904761904762
case-41819020e1bc7aac,llama3.1:8b-instruct-q8_0,no_rag,bags,1,65,0.25,0.25,,1.5384615384615385
case-41819020e1bc7aac,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,57,0.3333333333333333,0.3333333333333333,,3.508771929824561
case-d78b871ae57c7a59,llama3.1:8b-instruct-q8_0,no_rag,bags,1,50,0.0,0.0,,0.0
case-07a04fef92ba12c1,llama3.1:8b-instruct-q8_0,no_rag,bags,1,70,0.0,0.0,,0.0
case-07a04fef92ba12c1,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,62,0.14285714285714285,0.14285714285714285,,1.6129032258064515
case-a26a5d77e1031c70,llama3.1:8b-instruct-q8_0,no_rag,bags,1,58,0.0,0.0,,0.0
case-a26a5d77e1031c70,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,62,0.5,0.5,,3.225806451612903
case-0e9bfb5fc191165c,llama3.1:8b-instruct-q8_0,no_rag,bags,1,58,0.0,0.0,,0.0
case-0e9bfb5fc191165c,llama3.1:8b-instruct-q8_0,rule_rag,bags,1,60,0.2,0.2,,1.6666666666666667
case-e429feb0c2a9f49c,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,70,0.0,0.0,,0.0
case-c2ea09f4e654ee14,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,65,0.0,0.0,0.0,0.0
case-c2ea09f4e654ee14,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,69,0.0,0.0,0.0,0.0
case-1c7225eeebc390f4,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,65,0.0,0.0,0.0,0.0
case-919baac95ca88066,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,74,0.0,0.0,,0.0
case-919baac95ca88066,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,73,0.0,0.0,,0.0
case-af84513c121c7811,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,69,0.25,0.25,,1.4492753623188406
case-af84513c121c7811,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,66,0.2,0.2,,1.5151515151515151
case-1becd8554ecaa063,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,2,60,0.0,0.0,,0.0
case-1becd8554ecaa063,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,2,66,0.0,0.0,,0.0
case-23100c6fb3b44e88,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,70,0.0,0.0,0.0,0.0
case-23100c6fb3b44e88,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,75,0.0,0.0,,0.0
case-47ae7d461877e5d1,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,51,0.0,0.0,,0.0
case-47ae7d461877e5d1,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,70,0.0,0.0,,0.0
case-3db7cb0b016641de,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,62,0.0,0.0,,0.0
case-3db7cb0b016641de,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,50,0.0,0.0,,0.0
case-2d6a99b75f885593,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,54,0.0,0.0,,0.0
case-d0b1e265804f2872,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,59,0.0,0.0,,0.0
case-d0b1e265804f2872,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,74,0.0,0.0,,0.0
case-094db2a4cbd25ec7,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,58,0.0,0.0,0.0,0.0
case-094db2a4cbd25ec7,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,59,0.0,0.0,0.0,0.0
case-ef347392f6aba290,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,61,0.0,0.0,0.0,0.0
case-ef347392f6aba290,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,59,0.0,0.0,,0.0
case-8ed19313c52a2a9e,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,61,0.0,0.0,,0.0
case-8ed19313c52a2a9e,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,72,0.2222222222222222,0.2222222222222222,,2.7777777777777777
case-589fe5f6da25a6f1,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,52,0.0,0.0,,0.0
case-589fe5f6da25a6f1,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,67,0.0,0.0,,0.0
case-cf60faf5d470f130,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,61,0.0,0.0,,0.0
case-cf60faf5d470f130,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,67,0.2,0.2,,1.492537313432836
case-b84372a3927144c5,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,2,66,0.0,0.0,,0.0
case-b84372a3927144c5,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,2,66,0.0,0.0,,0.0
case-99bd2625e23132fa,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,62,0.0,0.0,,0.0
case-99bd2625e23132fa,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,72,0.125,0.125,,1.3888888888888888
case-2fc8f6828101e5ac,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,2,56,0.0,0.0,,0.0
case-2fc8f6828101e5ac,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,2,71,0.1111111111111111,0.1111111111111111,,1.408450704225352
case-8f0f670d2da88e40,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,64,0.0,0.0,,0.0
case-8f0f670d2da88e40,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,60,0.0,0.0,,0.0
case-c30772c778470c1b,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,55,0.1111111111111111,0.1111111111111111,0.0,1.8181818181818181
case-c30772c778470c1b,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,50,0.0,0.0,,0.0
case-4c2de2725e595ab7,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,59,0.125,0.125,0.0,1.694915254237288
case-4c2de2725e595ab7,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,57,0.0,0.0,0.0,0.0
case-23bf6bb2a780b76b,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,3,75,0.0,0.0,,0.0
case-23bf6bb2a780b76b,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,3,63,0.14285714285714285,0.14285714285714285,,1.5873015873015872
case-3502648ffe08495a,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,3,54,0.0,0.0,,0.0
case-3502648ffe08495a,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,3,63,0.6666666666666666,0.6666666666666666,,3.1746031746031744
case-ff7627d8332912be,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,60,0.0,0.0,,0.0
case-ff7627d8332912be,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,62,0.09090909090909091,0.09090909090909091,,1.6129032258064515
case-1fc4df64ac242c0a,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,2,68,0.0,0.0,,0.0
case-1fc4df64ac242c0a,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,2,72,0.1,0.1,,1.3888888888888888
case-76bbf48e671bfd5a,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,2,64,0.0,0.0,,0.0
case-76bbf48e671bfd5a,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,2,66,0.0,0.0,0.0,0.0
case-99ee3c23efb6f2d2,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,2,61,0.0,0.0,,0.0
case-99ee3c23efb6f2d2,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,2,61,0.0,0.0,,0.0
case-3b802060b9b2bb8e,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,71,0.0,0.0,0.6666666666666666,0.0
case-3b802060b9b2bb8e,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,74,0.0,0.0,,0.0
case-7704b746a54d342c,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,2,68,0.0,0.0,0.0,0.0
case-7704b746a54d342c,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,2,71,0.0,0.0,0.0,0.0
case-2ae8ee00828c7c73,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,68,0.0,0.0,0.0,0.0
case-2ae8ee00828c7c73,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,65,0.0,0.0,0.0,0.0
case-5996ce889a668fed,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,60,0.0,0.0,,0.0
case-5996ce889a668fed,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,54,0.0,0.0,,0.0
case-22baaf00e0b6137d,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,2,59,0.0,0.0,,0.0
case-22baaf00e0b6137d,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,2,56,0.0,0.0,,0.0
case-e821db295328c0c4,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,70,0.14285714285714285,0.14285714285714285,0.0,1.4285714285714286
case-e821db295328c0c4,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,73,0.5714285714285714,0.5714285714285714,,5.47945205479452
case-ef9cf26c892fa28e,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,63,0.2857142857142857,0.2857142857142857,0.0,3.1746031746031744
case-ef9cf26c892fa28e,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,67,0.0,0.0,,0.0
case-3b30f17e4d16804f,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,2,59,0.0,0.0,,0.0
case-3b30f17e4d16804f,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,2,75,0.0,0.0,,0.0
case-220dd48019439129,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,56,0.0,0.0,0.0,0.0
case-220dd48019439129,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,68,0.0,0.0,,0.0
case-214f2477049c7c43,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,73,0.0,0.0,,0.0
case-214f2477049c7c43,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,71,0.25,0.25,,2.816901408450704
case-9b83d53ac7f4b74a,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,1,67,0.0,0.0,,0.0
case-9b83d53ac7f4b74a,ministral-3:14b-instruct-2512-q4_K_M,rule_rag,tops,1,68,0.0,0.0,,0.0
case-f9f995f3dc73cd56,ministral-3:14b-instruct-2512-q4_K_M,no_rag,tops,2,59,0.0,0.0,,0.0
